gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,Churn_numeric,InternetService_Fiber optic,Contract_One year,Contract_Two year,CustomerValue,TotalServices,Senior_Fiber_Risk,ContractRisk,Cluster,Persona
1,0,0,51,1,1,112,0,0,False,True,False,5712,2,0,1,0,Loyal High-Rollers
0,0,0,16,1,0,95,0,0,False,True,False,1520,1,0,1,1,At-Risk Newbies
0,0,0,34,1,1,100,0,0,False,False,False,3400,2,0,2,0,Loyal High-Rollers
1,0,0,8,1,0,87,1,1,False,False,True,696,1,0,0,1,At-Risk Newbies
0,0,0,72,1,0,25,0,0,False,False,False,1800,1,0,2,2,Stable Budgeteers
1,1,0,60,1,0,72,0,0,False,False,False,4320,1,0,2,0,Loyal High-Rollers
1,0,0,72,1,0,116,0,0,False,False,False,8352,1,0,2,0,Loyal High-Rollers
1,0,1,12,1,1,20,0,0,True,False,False,240,2,0,2,2,Stable Budgeteers
0,0,1,65,1,1,82,0,0,True,False,False,5330,2,0,2,0,Loyal High-Rollers
1,0,1,32,1,0,19,0,0,True,False,False,608,1,0,2,2,Stable Budgeteers
0,0,1,67,1,0,94,1,1,True,False,False,6298,1,0,2,0,Loyal High-Rollers
1,0,0,45,1,1,79,0,0,True,False,True,3555,2,0,0,0,Loyal High-Rollers
0,0,1,60,0,1,60,0,0,True,False,True,3600,1,0,0,0,Loyal High-Rollers
0,0,0,1,1,1,55,0,0,True,False,True,55,2,0,0,1,At-Risk Newbies
0,0,0,58,1,1,65,0,0,False,False,False,3770,2,0,2,0,Loyal High-Rollers
0,0,0,9,1,1,95,1,1,False,False,True,855,2,0,0,1,At-Risk Newbies
0,0,0,1,1,0,74,0,0,False,True,False,74,1,0,1,1,At-Risk Newbies
1,0,1,8,1,0,24,0,0,False,False,False,192,1,0,2,1,At-Risk Newbies
1,0,0,2,1,0,45,1,1,True,False,True,90,1,0,0,1,At-Risk Newbies
0,0,1,47,1,0,20,0,0,False,True,False,940,1,0,1,2,Stable Budgeteers
0,1,0,1,1,0,74,1,1,False,False,False,74,1,0,2,1,At-Risk Newbies
0,0,0,1,0,0,26,0,0,True,False,False,26,0,0,2,1,At-Risk Newbies
0,0,0,10,1,1,101,1,1,True,False,False,1010,2,0,2,1,At-Risk Newbies
1,0,0,29,0,1,25,0,0,True,False,False,725,1,0,2,2,Stable Budgeteers
0,0,1,58,1,0,76,0,0,False,True,False,4408,1,0,1,0,Loyal High-Rollers
1,0,0,14,1,0,19,0,0,False,True,False,266,1,0,1,2,Stable Budgeteers
1,0,0,7,1,0,21,0,0,False,False,False,147,1,0,2,1,At-Risk Newbies
0,0,1,5,1,1,84,1,1,True,False,False,420,2,0,2,1,At-Risk Newbies
0,0,1,18,1,0,20,1,1,False,False,False,360,1,0,2,2,Stable Budgeteers
1,0,1,25,1,0,20,0,0,False,False,False,500,1,0,2,2,Stable Budgeteers
0,0,0,46,1,1,64,0,0,True,False,False,2944,2,0,2,0,Loyal High-Rollers
1,0,0,1,1,0,51,1,1,False,False,False,51,1,0,2,1,At-Risk Newbies
0,0,0,1,1,1,48,0,0,False,True,False,48,2,0,1,1,At-Risk Newbies
0,0,0,68,1,0,85,0,0,False,True,False,5780,1,0,1,0,Loyal High-Rollers
1,0,0,18,1,1,44,0,0,False,False,False,792,2,0,2,1,At-Risk Newbies
0,0,0,8,1,1,80,0,0,True,False,False,640,2,0,2,1,At-Risk Newbies
1,0,0,64,1,1,20,0,0,True,True,False,1280,2,0,1,2,Stable Budgeteers
0,1,0,4,1,1,89,1,1,True,True,False,356,2,1,1,1,At-Risk Newbies
0,0,0,63,1,1,80,0,0,True,True,False,5040,2,0,1,0,Loyal High-Rollers
1,0,1,54,1,1,106,0,0,True,True,False,5724,2,0,1,0,Loyal High-Rollers
1,0,0,54,1,0,75,0,0,True,False,False,4050,1,0,2,0,Loyal High-Rollers
1,0,1,72,1,0,70,0,0,False,False,False,5040,1,0,2,0,Loyal High-Rollers
1,1,0,4,0,0,51,0,0,False,False,False,204,0,0,2,1,At-Risk Newbies
0,0,0,72,1,0,91,0,0,True,False,False,6552,1,0,2,0,Loyal High-Rollers
0,1,0,60,0,0,49,0,0,False,False,False,2940,0,0,2,2,Stable Budgeteers
1,0,1,20,1,0,90,1,1,False,False,False,1800,1,0,2,1,At-Risk Newbies
0,1,0,35,1,0,71,0,0,False,True,False,2485,1,0,1,0,Loyal High-Rollers
0,0,0,2,1,1,49,1,1,True,True,False,98,2,0,1,1,At-Risk Newbies
0,0,0,26,0,0,50,0,0,True,False,False,1300,0,0,2,1,At-Risk Newbies
1,0,0,14,1,0,83,0,0,True,False,False,1162,1,0,2,1,At-Risk Newbies
1,1,0,1,1,0,75,1,1,True,False,False,75,1,1,2,1,At-Risk Newbies
0,0,1,53,1,0,20,0,0,False,False,True,1060,1,0,0,2,Stable Budgeteers
1,0,0,1,1,0,19,0,0,False,True,False,19,1,0,1,1,At-Risk Newbies
1,0,0,58,1,1,20,0,0,True,False,False,1160,2,0,2,2,Stable Budgeteers
0,0,1,5,1,1,51,0,0,False,False,True,255,2,0,0,1,At-Risk Newbies
0,0,0,53,1,0,106,0,0,False,True,False,5618,1,0,1,0,Loyal High-Rollers
0,0,0,4,1,0,20,0,0,False,False,True,80,1,0,0,1,At-Risk Newbies
1,0,0,49,1,0,99,0,0,False,True,False,4851,1,0,1,0,Loyal High-Rollers
1,0,1,2,1,1,90,1,1,True,False,False,180,2,0,2,1,At-Risk Newbies
1,0,0,2,1,1,68,1,1,True,True,False,136,2,0,1,1,At-Risk Newbies
0,0,0,3,1,0,75,1,1,False,False,False,225,1,0,2,1,At-Risk Newbies
1,0,0,7,1,1,94,1,1,True,False,False,658,2,0,2,1,At-Risk Newbies
1,0,0,14,1,0,45,0,0,False,True,False,630,1,0,1,1,At-Risk Newbies
1,0,0,18,1,0,99,1,1,False,False,False,1782,1,0,2,1,At-Risk Newbies
1,0,0,27,1,0,81,0,0,False,False,False,2187,1,0,2,1,At-Risk Newbies
0,0,1,66,1,0,60,0,0,True,False,False,3960,1,0,2,0,Loyal High-Rollers
0,0,0,43,1,0,86,0,0,False,True,False,3698,1,0,1,0,Loyal High-Rollers
1,0,0,69,1,1,113,0,0,True,False,True,7797,2,0,0,0,Loyal High-Rollers
1,0,0,71,1,0,93,0,0,False,False,False,6603,1,0,2,0,Loyal High-Rollers
0,1,0,50,1,0,83,0,0,False,False,False,4150,1,0,2,0,Loyal High-Rollers
1,0,0,51,1,0,19,0,0,False,False,False,969,1,0,2,2,Stable Budgeteers
1,0,0,27,1,1,81,0,0,True,False,False,2187,2,0,2,1,At-Risk Newbies
1,0,1,70,1,0,20,0,0,True,True,False,1400,1,0,1,2,Stable Budgeteers
0,1,0,2,1,0,80,1,1,False,False,True,160,1,0,0,1,At-Risk Newbies
0,0,0,6,1,0,50,1,1,False,False,False,300,1,0,2,1,At-Risk Newbies
0,0,0,59,1,1,101,1,1,False,True,False,5959,2,0,1,0,Loyal High-Rollers
1,1,0,10,1,0,92,1,1,False,True,False,920,1,0,1,1,At-Risk Newbies
1,1,0,29,1,0,98,1,1,False,False,False,2842,1,0,2,0,Loyal High-Rollers
1,0,0,5,1,0,20,0,0,False,False,False,100,1,0,2,1,At-Risk Newbies
0,1,0,21,1,0,94,1,1,True,False,False,1974,1,1,2,1,At-Risk Newbies
0,0,0,62,1,0,104,0,0,False,False,False,6448,1,0,2,0,Loyal High-Rollers
1,0,1,36,1,1,19,0,0,True,False,False,684,2,0,2,2,Stable Budgeteers
1,0,0,3,1,0,20,1,1,False,True,False,60,1,0,1,1,At-Risk Newbies
0,0,0,69,1,0,116,0,0,False,False,False,8004,1,0,2,0,Loyal High-Rollers
0,0,0,2,0,0,31,1,1,True,False,False,62,0,0,2,1,At-Risk Newbies
0,0,0,8,1,1,85,1,1,True,False,False,680,2,0,2,1,At-Risk Newbies
0,1,0,3,0,1,31,0,0,True,False,True,93,1,1,0,1,At-Risk Newbies
1,0,0,1,1,1,46,1,1,True,False,False,46,2,0,2,1,At-Risk Newbies
0,0,0,12,1,0,99,1,1,True,False,False,1188,1,0,2,1,At-Risk Newbies
1,0,0,18,1,1,76,0,0,True,False,False,1368,2,0,2,1,At-Risk Newbies
0,0,0,20,0,0,25,0,0,True,False,False,500,0,0,2,2,Stable Budgeteers
1,0,0,22,1,1,59,1,1,True,False,False,1298,2,0,2,1,At-Risk Newbies
0,0,1,5,1,0,46,1,1,False,False,False,230,1,0,2,1,At-Risk Newbies
0,0,0,24,1,1,25,0,0,True,False,True,600,2,0,0,2,Stable Budgeteers
1,0,1,64,1,1,69,0,0,True,True,False,4416,2,0,1,0,Loyal High-Rollers
1,0,0,26,1,1,99,0,0,True,False,False,2574,2,0,2,0,Loyal High-Rollers
1,1,0,68,1,1,105,1,1,True,False,False,7140,2,1,2,0,Loyal High-Rollers
0,0,0,60,1,1,21,0,0,False,False,True,1260,2,0,0,2,Stable Budgeteers
1,0,1,25,1,0,55,0,0,True,False,False,1375,1,0,2,1,At-Risk Newbies
0,0,0,51,1,1,26,0,0,False,False,True,1326,2,0,0,2,Stable Budgeteers
0,0,0,7,1,0,81,0,0,True,True,False,567,1,0,1,1,At-Risk Newbies
1,0,1,39,1,1,19,0,0,True,False,True,741,2,0,0,2,Stable Budgeteers
0,0,1,72,1,0,80,0,0,False,False,False,5760,1,0,2,0,Loyal High-Rollers
0,0,0,27,1,0,95,0,0,False,False,True,2565,1,0,0,0,Loyal High-Rollers
1,0,1,56,1,0,86,0,0,False,True,False,4816,1,0,1,0,Loyal High-Rollers
0,0,0,57,1,0,20,0,0,False,False,False,1140,1,0,2,2,Stable Budgeteers
1,0,0,17,1,1,107,0,0,True,False,False,1819,2,0,2,1,At-Risk Newbies
0,0,0,1,1,1,56,1,1,True,False,False,56,2,0,2,1,At-Risk Newbies
1,0,1,35,1,0,20,0,0,False,False,False,700,1,0,2,2,Stable Budgeteers
1,0,1,13,1,0,73,0,0,False,False,True,949,1,0,0,1,At-Risk Newbies
0,0,1,69,1,1,20,0,0,True,True,False,1380,2,0,1,2,Stable Budgeteers
0,0,1,1,1,0,19,0,0,False,False,False,19,1,0,2,1,At-Risk Newbies
1,0,0,7,1,0,75,1,1,False,True,False,525,1,0,1,1,At-Risk Newbies
0,1,0,72,1,1,117,0,0,False,False,True,8424,2,0,0,0,Loyal High-Rollers
1,0,0,3,1,1,99,1,1,True,False,False,297,2,0,2,1,At-Risk Newbies
1,0,0,53,1,1,61,0,0,False,False,True,3233,2,0,0,0,Loyal High-Rollers
1,0,1,38,1,0,82,0,0,False,False,False,3116,1,0,2,0,Loyal High-Rollers
0,0,0,4,1,1,80,0,0,True,False,False,320,2,0,2,1,At-Risk Newbies
0,0,0,62,1,0,84,0,0,True,False,True,5208,1,0,0,0,Loyal High-Rollers
1,0,0,1,1,0,49,0,0,False,False,True,49,1,0,0,1,At-Risk Newbies
0,0,0,46,1,0,84,0,0,True,False,False,3864,1,0,2,0,Loyal High-Rollers
1,0,0,19,1,0,60,0,0,False,False,False,1140,1,0,2,1,At-Risk Newbies
0,0,0,72,1,1,91,0,0,False,False,True,6552,2,0,0,0,Loyal High-Rollers
1,0,1,38,1,1,25,0,0,True,False,False,950,2,0,2,2,Stable Budgeteers
1,0,0,71,1,1,106,0,0,False,False,True,7526,2,0,0,0,Loyal High-Rollers
0,0,0,16,1,0,100,1,1,False,False,False,1600,1,0,2,1,At-Risk Newbies
0,1,0,66,1,1,106,1,1,True,False,False,6996,2,1,2,0,Loyal High-Rollers
0,1,0,11,1,0,95,1,1,False,False,False,1045,1,0,2,1,At-Risk Newbies
1,0,1,66,1,1,84,0,0,True,False,False,5544,2,0,2,0,Loyal High-Rollers
1,0,0,28,1,1,91,0,0,True,True,False,2548,2,0,1,0,Loyal High-Rollers
0,0,0,1,0,0,35,1,1,False,False,False,35,0,0,2,1,At-Risk Newbies
0,0,1,72,1,0,110,0,0,False,False,False,7920,1,0,2,0,Loyal High-Rollers
0,0,1,18,1,1,19,0,0,False,True,False,342,2,0,1,2,Stable Budgeteers
0,0,0,49,1,1,19,0,0,True,False,True,931,2,0,0,2,Stable Budgeteers
0,1,0,41,1,0,104,0,0,False,False,False,4264,1,0,2,0,Loyal High-Rollers
1,0,1,1,1,0,70,1,1,False,False,False,70,1,0,2,1,At-Risk Newbies
1,1,0,27,1,1,76,1,1,True,False,False,2052,2,1,2,1,At-Risk Newbies
1,0,0,5,1,1,21,0,0,True,False,False,105,2,0,2,1,At-Risk Newbies
1,0,0,43,0,0,35,0,0,False,True,False,1505,0,0,1,2,Stable Budgeteers
1,0,1,47,1,0,55,0,0,False,False,True,2585,1,0,0,2,Stable Budgeteers
0,0,0,1,1,0,50,0,0,False,False,False,50,1,0,2,1,At-Risk Newbies
0,0,0,15,1,0,59,1,1,False,False,False,885,1,0,2,1,At-Risk Newbies
0,0,1,7,1,0,71,0,0,False,True,False,497,1,0,1,1,At-Risk Newbies
1,0,0,14,1,0,20,0,0,False,True,False,280,1,0,1,2,Stable Budgeteers
0,0,0,43,1,0,80,0,0,False,False,True,3440,1,0,0,0,Loyal High-Rollers
1,0,0,29,1,1,84,1,1,False,True,False,2436,2,0,1,0,Loyal High-Rollers
0,0,0,46,1,0,24,0,0,False,True,False,1104,1,0,1,2,Stable Budgeteers
0,0,0,24,1,0,49,0,0,True,False,False,1176,1,0,2,1,At-Risk Newbies
1,0,1,51,0,0,59,1,1,False,True,False,3009,0,0,1,2,Stable Budgeteers
1,0,1,70,0,1,60,0,0,False,False,True,4200,1,0,0,0,Loyal High-Rollers
0,0,0,12,1,1,46,0,0,False,False,True,552,2,0,0,1,At-Risk Newbies
1,0,0,3,1,1,20,0,0,True,False,True,60,2,0,0,1,At-Risk Newbies
0,1,0,9,1,1,84,1,1,False,False,True,756,2,0,0,1,At-Risk Newbies
0,0,0,15,1,1,84,0,0,True,False,False,1260,2,0,2,1,At-Risk Newbies
0,0,1,72,1,0,24,0,0,True,True,False,1728,1,0,1,2,Stable Budgeteers
0,0,1,4,1,0,20,0,0,False,True,False,80,1,0,1,1,At-Risk Newbies
0,0,0,72,1,0,104,0,0,False,False,True,7488,1,0,0,0,Loyal High-Rollers
1,0,0,10,1,1,20,0,0,True,False,False,200,2,0,2,1,At-Risk Newbies
0,1,0,5,0,1,28,1,1,True,False,True,140,1,1,0,1,At-Risk Newbies
1,0,0,8,1,1,86,0,0,True,False,False,688,2,0,2,1,At-Risk Newbies
0,1,0,26,1,0,91,1,1,True,False,False,2366,1,1,2,0,Loyal High-Rollers
0,0,0,68,1,1,71,0,0,True,False,False,4828,2,0,2,0,Loyal High-Rollers
1,0,1,2,1,1,20,0,0,True,False,False,40,2,0,2,1,At-Risk Newbies
1,1,0,8,1,0,74,1,1,False,False,True,592,1,0,0,1,At-Risk Newbies
0,0,0,3,1,1,20,0,0,True,False,False,60,2,0,2,1,At-Risk Newbies
1,0,0,13,1,1,98,1,1,False,True,False,1274,2,0,1,1,At-Risk Newbies
1,1,0,34,1,0,69,0,0,False,False,True,2346,1,0,0,1,At-Risk Newbies
0,0,1,72,0,0,66,0,0,False,False,True,4752,0,0,0,0,Loyal High-Rollers
1,0,0,21,0,1,44,0,0,True,False,True,924,1,0,0,1,At-Risk Newbies
0,0,1,40,1,0,85,1,1,False,False,False,3400,1,0,2,0,Loyal High-Rollers
1,0,0,16,0,1,55,0,0,True,False,False,880,1,0,2,1,At-Risk Newbies
0,0,0,26,1,0,56,0,0,True,False,False,1456,1,0,2,1,At-Risk Newbies
1,0,0,49,1,0,99,1,1,False,True,False,4851,1,0,1,0,Loyal High-Rollers
1,0,0,46,1,0,19,0,0,True,False,False,874,1,0,2,2,Stable Budgeteers
1,0,1,11,1,1,80,1,1,False,False,True,880,2,0,0,1,At-Risk Newbies
1,0,0,72,1,0,84,0,0,True,True,False,6048,1,0,1,0,Loyal High-Rollers
1,0,0,47,1,0,20,0,0,False,False,True,940,1,0,0,2,Stable Budgeteers
1,0,1,1,1,1,19,1,1,True,True,False,19,2,0,1,1,At-Risk Newbies
0,1,0,59,1,1,90,0,0,False,False,True,5310,2,0,0,0,Loyal High-Rollers
0,0,0,71,1,1,88,0,0,False,True,False,6248,2,0,1,0,Loyal High-Rollers
0,0,1,25,1,1,20,0,0,True,False,True,500,2,0,0,2,Stable Budgeteers
1,0,1,72,1,0,108,0,0,False,False,True,7776,1,0,0,0,Loyal High-Rollers
1,0,0,2,1,1,20,0,0,False,False,True,40,2,0,0,1,At-Risk Newbies
0,0,0,35,1,1,62,0,0,True,False,True,2170,2,0,0,1,At-Risk Newbies
1,0,1,71,1,0,105,0,0,False,False,True,7455,1,0,0,0,Loyal High-Rollers
0,1,0,15,1,0,95,0,0,False,True,False,1425,1,0,1,1,At-Risk Newbies
0,0,0,2,1,1,20,0,0,True,False,False,40,2,0,2,1,At-Risk Newbies
0,0,0,26,1,1,79,0,0,False,True,False,2054,2,0,1,1,At-Risk Newbies
0,1,1,3,1,0,88,1,1,False,True,False,264,1,0,1,1,At-Risk Newbies
1,1,0,49,1,0,50,0,0,False,False,False,2450,1,0,2,2,Stable Budgeteers
1,0,1,27,1,0,76,0,0,False,False,True,2052,1,0,0,1,At-Risk Newbies
1,0,0,3,1,0,50,0,0,True,False,False,150,1,0,2,1,At-Risk Newbies
0,0,1,45,0,0,51,0,0,False,False,False,2295,0,0,2,2,Stable Budgeteers
1,0,0,37,1,0,104,0,0,False,False,True,3848,1,0,0,0,Loyal High-Rollers
0,0,1,72,1,0,117,0,0,False,False,False,8424,1,0,2,0,Loyal High-Rollers
0,0,0,62,1,1,92,0,0,False,True,False,5704,2,0,1,0,Loyal High-Rollers
0,0,1,54,1,0,60,0,0,False,False,False,3240,1,0,2,0,Loyal High-Rollers
1,0,1,15,1,0,102,0,0,False,False,False,1530,1,0,2,1,At-Risk Newbies
1,0,0,1,1,0,20,1,1,False,False,False,20,1,0,2,1,At-Risk Newbies
0,1,0,1,0,1,25,1,1,True,False,False,25,1,1,2,1,At-Risk Newbies
1,0,0,72,0,0,61,0,0,False,False,False,4392,0,0,2,0,Loyal High-Rollers
0,0,0,30,1,0,79,0,0,False,True,False,2370,1,0,1,1,At-Risk Newbies
0,0,0,40,1,1,79,0,0,True,False,True,3160,2,0,0,0,Loyal High-Rollers
0,0,1,71,1,1,71,0,0,True,False,False,5041,2,0,2,0,Loyal High-Rollers
1,0,0,18,0,1,34,1,1,True,False,True,612,1,0,0,1,At-Risk Newbies
1,0,0,17,0,0,25,0,0,False,False,True,425,0,0,0,2,Stable Budgeteers
0,0,0,40,1,1,20,0,0,True,False,False,800,2,0,2,2,Stable Budgeteers
0,1,0,72,1,1,111,0,0,False,True,False,7992,2,0,1,0,Loyal High-Rollers
1,0,0,2,1,1,20,0,0,False,False,True,40,2,0,0,1,At-Risk Newbies
1,0,0,53,1,1,24,0,0,False,False,True,1272,2,0,0,2,Stable Budgeteers
1,0,0,71,1,1,116,0,0,True,False,False,8236,2,0,2,0,Loyal High-Rollers
0,0,0,20,1,0,97,0,0,False,False,True,1940,1,0,0,1,At-Risk Newbies
1,0,0,7,1,1,55,0,0,False,False,True,385,2,0,0,1,At-Risk Newbies
0,0,0,15,1,1,84,0,0,True,False,False,1260,2,0,2,1,At-Risk Newbies
0,0,1,72,1,0,24,0,0,True,False,True,1728,1,0,0,2,Stable Budgeteers
1,0,1,39,1,1,24,0,0,False,False,True,936,2,0,0,2,Stable Budgeteers
0,0,0,45,1,0,26,0,0,False,False,False,1170,1,0,2,2,Stable Budgeteers
0,0,0,5,1,1,84,0,0,True,False,False,420,2,0,2,1,At-Risk Newbies
0,0,0,47,0,0,40,0,0,False,False,False,1880,0,0,2,2,Stable Budgeteers
1,0,0,4,1,0,20,0,0,True,False,False,80,1,0,2,1,At-Risk Newbies
1,0,0,47,1,1,101,0,0,True,False,False,4747,2,0,2,0,Loyal High-Rollers
1,0,1,33,1,0,95,0,0,True,False,False,3135,1,0,2,0,Loyal High-Rollers
0,0,1,15,1,0,25,0,0,False,False,True,375,1,0,0,1,At-Risk Newbies
1,0,0,66,1,1,89,0,0,True,False,False,5874,2,0,2,0,Loyal High-Rollers
0,0,0,6,1,0,90,1,1,False,False,False,540,1,0,2,1,At-Risk Newbies
0,0,0,17,1,1,20,0,0,True,False,False,340,2,0,2,2,Stable Budgeteers
0,0,1,41,1,0,95,0,0,False,False,True,3895,1,0,0,0,Loyal High-Rollers
0,0,1,56,1,0,100,0,0,False,False,False,5600,1,0,2,0,Loyal High-Rollers
0,0,0,28,1,0,55,0,0,False,False,True,1540,1,0,0,1,At-Risk Newbies
0,0,1,72,0,0,54,0,0,False,False,False,3888,0,0,2,2,Stable Budgeteers
1,0,0,1,1,0,50,0,0,False,True,False,50,1,0,1,1,At-Risk Newbies
0,0,0,56,1,0,107,0,0,False,False,False,5992,1,0,2,0,Loyal High-Rollers
1,0,0,70,1,1,79,0,0,True,False,False,5530,2,0,2,0,Loyal High-Rollers
1,0,0,44,1,0,91,0,0,True,False,False,4004,1,0,2,0,Loyal High-Rollers
1,0,0,2,1,1,44,1,1,True,False,False,88,2,0,2,1,At-Risk Newbies
1,0,1,58,1,0,72,0,0,False,False,False,4176,1,0,2,0,Loyal High-Rollers
0,0,0,48,1,0,83,0,0,False,False,True,3984,1,0,0,0,Loyal High-Rollers
1,0,0,11,1,1,85,0,0,True,False,True,935,2,0,0,1,At-Risk Newbies
1,0,0,72,1,1,116,0,0,False,False,True,8352,2,0,0,0,Loyal High-Rollers
1,0,0,72,0,0,42,0,0,False,True,False,3024,0,0,1,2,Stable Budgeteers
0,0,0,26,1,1,86,0,0,True,True,False,2236,2,0,1,1,At-Risk Newbies
1,0,0,52,0,0,40,0,0,True,False,False,2080,0,0,2,2,Stable Budgeteers
0,0,1,52,1,0,20,0,0,False,False,True,1040,1,0,0,2,Stable Budgeteers
1,0,0,27,1,0,53,0,0,True,False,False,1431,1,0,2,1,At-Risk Newbies
1,0,0,1,1,1,79,1,1,True,False,True,79,2,0,0,1,At-Risk Newbies
1,0,0,45,1,1,81,0,0,True,True,False,3645,2,0,1,0,Loyal High-Rollers
0,0,0,61,1,1,89,0,0,True,False,True,5429,2,0,0,0,Loyal High-Rollers
0,0,0,2,1,1,80,0,0,True,False,False,160,2,0,2,1,At-Risk Newbies
0,0,1,11,1,0,66,1,1,False,False,True,726,1,0,0,1,At-Risk Newbies
0,0,0,21,1,1,60,0,0,True,False,False,1260,2,0,2,1,At-Risk Newbies
0,1,0,1,1,0,71,1,1,True,False,False,71,1,1,2,1,At-Risk Newbies
0,1,0,6,1,0,98,1,1,False,False,False,588,1,0,2,1,At-Risk Newbies
1,0,0,71,1,1,74,0,0,True,False,False,5254,2,0,2,0,Loyal High-Rollers
0,0,1,72,1,0,71,0,0,False,False,False,5112,1,0,2,0,Loyal High-Rollers
1,1,0,67,1,0,61,0,0,True,False,False,4087,1,1,2,0,Loyal High-Rollers
0,0,1,21,1,1,59,0,0,False,False,False,1239,2,0,2,1,At-Risk Newbies
1,0,0,72,1,1,20,0,0,True,False,False,1440,2,0,2,2,Stable Budgeteers
1,0,1,33,1,1,20,0,0,True,True,False,660,2,0,1,2,Stable Budgeteers
0,0,0,3,1,1,95,1,1,False,False,True,285,2,0,0,1,At-Risk Newbies
1,0,0,31,1,0,94,1,1,False,False,False,2914,1,0,2,0,Loyal High-Rollers
1,1,0,55,0,0,50,0,0,False,False,False,2750,0,0,2,2,Stable Budgeteers
1,0,1,1,1,0,74,1,1,False,True,False,74,1,0,1,1,At-Risk Newbies
0,0,0,10,1,1,19,0,0,True,False,False,190,2,0,2,1,At-Risk Newbies
1,0,0,1,1,0,20,0,0,False,False,False,20,1,0,2,1,At-Risk Newbies
1,1,0,14,1,0,96,0,0,False,False,True,1344,1,0,0,1,At-Risk Newbies
0,0,1,66,1,1,74,0,0,False,True,False,4884,2,0,1,0,Loyal High-Rollers
0,0,1,72,1,1,106,0,0,True,False,False,7632,2,0,2,0,Loyal High-Rollers
0,0,1,11,0,1,30,0,0,False,False,False,330,1,0,2,1,At-Risk Newbies
1,0,0,32,1,1,93,0,0,True,False,False,2976,2,0,2,0,Loyal High-Rollers
1,1,0,7,1,0,102,1,1,False,True,False,714,1,0,1,1,At-Risk Newbies
1,0,1,31,0,1,60,0,0,False,False,True,1860,1,0,0,1,At-Risk Newbies
0,0,0,61,0,0,44,0,0,True,False,False,2684,0,0,2,2,Stable Budgeteers
0,1,0,1,1,0,70,1,1,True,False,False,70,1,1,2,1,At-Risk Newbies
0,1,0,71,1,1,104,0,0,True,False,True,7384,2,1,0,0,Loyal High-Rollers
1,0,0,1,1,1,71,1,1,True,False,False,71,2,0,2,1,At-Risk Newbies
1,0,0,3,1,0,91,0,0,False,False,True,273,1,0,0,1,At-Risk Newbies
1,0,0,4,1,1,78,1,1,True,True,False,312,2,0,1,1,At-Risk Newbies
1,1,0,27,1,0,86,0,0,True,False,False,2322,1,1,2,1,At-Risk Newbies
0,0,0,3,1,1,95,0,0,False,False,True,285,2,0,0,1,At-Risk Newbies
1,0,0,1,1,1,20,0,0,True,False,True,20,2,0,0,1,At-Risk Newbies
1,0,1,72,1,0,90,0,0,False,False,True,6480,1,0,0,0,Loyal High-Rollers
0,0,1,61,0,0,51,0,0,True,True,False,3111,0,0,1,2,Stable Budgeteers
1,0,1,68,1,1,110,0,0,False,False,False,7480,2,0,2,0,Loyal High-Rollers
0,0,0,2,1,0,21,0,0,True,False,False,42,1,0,2,1,At-Risk Newbies
0,0,0,9,1,0,20,0,0,False,False,False,180,1,0,2,1,At-Risk Newbies
1,0,0,31,1,0,20,0,0,True,False,False,620,1,0,2,2,Stable Budgeteers
0,0,0,3,1,1,74,1,1,True,False,False,222,2,0,2,1,At-Risk Newbies
1,0,1,35,1,0,110,0,0,False,False,False,3850,1,0,2,0,Loyal High-Rollers
0,0,0,15,1,0,20,0,0,False,False,False,300,1,0,2,2,Stable Budgeteers
0,1,0,1,1,0,89,1,1,False,False,True,89,1,0,0,1,At-Risk Newbies
1,0,0,42,1,0,106,1,1,False,False,False,4452,1,0,2,0,Loyal High-Rollers
0,0,0,1,1,1,45,1,1,False,False,False,45,2,0,2,1,At-Risk Newbies
0,0,1,71,1,1,96,0,0,False,False,True,6816,2,0,0,0,Loyal High-Rollers
0,0,1,50,1,1,20,0,0,True,False,False,1000,2,0,2,2,Stable Budgeteers
0,0,1,55,1,0,26,0,0,True,False,False,1430,1,0,2,2,Stable Budgeteers
0,0,0,47,1,0,74,0,0,False,False,False,3478,1,0,2,0,Loyal High-Rollers
1,0,0,27,1,0,20,0,0,False,False,True,540,1,0,0,2,Stable Budgeteers
0,0,0,25,1,0,20,0,0,True,False,False,500,1,0,2,2,Stable Budgeteers
0,0,0,36,1,1,99,1,1,True,False,False,3564,2,0,2,0,Loyal High-Rollers
1,0,1,9,1,0,90,0,0,False,True,False,810,1,0,1,1,At-Risk Newbies
0,1,0,45,1,1,102,0,0,False,False,False,4590,2,0,2,0,Loyal High-Rollers
1,0,0,63,1,0,80,0,0,False,False,True,5040,1,0,0,0,Loyal High-Rollers
0,0,1,8,1,1,69,0,0,False,False,True,552,2,0,0,1,At-Risk Newbies
1,0,0,72,0,0,66,0,0,False,False,False,4752,0,0,2,0,Loyal High-Rollers
1,0,1,17,1,0,81,1,1,False,False,True,1377,1,0,0,1,At-Risk Newbies
0,1,0,51,1,0,78,1,1,False,False,False,3978,1,0,2,0,Loyal High-Rollers
0,0,0,8,1,1,21,0,0,True,True,False,168,2,0,1,1,At-Risk Newbies
0,0,0,3,1,1,20,1,1,True,True,False,60,2,0,1,1,At-Risk Newbies
0,0,1,71,1,0,24,0,0,True,True,False,1704,1,0,1,2,Stable Budgeteers
